index,SAVSNET_consult_id,Narrative,SAVSNET MPC,Consult_date,Species
4326,4359329,"""<<identifier>>: Booster (TRICAT+FELV). Hx: OR Despite cats having been vaccinated every year they contracted cat flu a few years ago but recvoered well with treatment, have been fine ever since, DUDE, does not really go outside much and will steal other cats food. Usually go to <<identifier>> but cats do not like car journeys so came here today, O does not use anti flea tx as not keen on giving any 'unnecessary chemicals' PE: Overweight, teeth very good with no tartar/gingivitis, PLN WNLs, mmb p+m, crt<2secs, lungs AND but could not hear heart through purring, abdo NAD. PE: Gave TRICAT+FELV, signed cards. Advised to worm all year round and to use flea tx""",vaccination,2018-03-31 09:50:12,cat
4331,976937,"""D+ once yesterday and today passed one stool which looked like red jelly. Bright and active, no V+, good appetite, drinking fine. Being slowly weaned onto dry food but no recent changes or dietary indiscretion. mucous membranes pink and moist, CRT &lt;2, no skin tent, a bit gassy on abdo palp. Rest of CE fine. BAR and growing well. Worm with panacur. If not improving reex. If becomes lethargic or has frequent D+/V+ reex staight away. Start vaccinations once well.""",gastroenteric,2015-12-23 14:59:42,cat
4334,854366,"""MASS. Mass on dorsum overlying the spine, owner noticed Sunday, has remained the same size. Didn&apos;t eat this morning, ate yesterday last night was the last time. Vomitng and diarrhoea noted at home, but not sure which cat, has an older stray at home. Owner has noticed this since saturday. Advised to find out which cat and bring in for treatment. Outdoors cat. Abdomainl palpation soft and comfortable. heart and thoracic auscultation nothing abnormal detected.  LN WNLs. eyes, ears, mouth fine. Mass on the dorsum, sub cut, relatively firm, mobile about 2cm diameter, seems uncomfortable when it is palpated. No trauma to the skin noted, no other masses. Advised FNA of mass. Area clipped over the mass. FNA mass, 4 slides taken. explained to owner that FNAs are not always diagnostic, may come back as inconclusive. Owner aware and happy to go ahead with sending for analysis. If continues not to eat then to bring back in. May be inflammatory, unlikely neoplastic, gland hyperplasia? Microchip was placed 21/01/14, unlikely reaction around this, vaccine was given 30/10/15.""",tumour,2015-11-24 09:56:00,cat
4340,2444523,"""O reports not been himself - was seen by vet in Oct. Has been having diet as usual but been less active as has been scared and not going outside so much, also been attacking owner more. Adv when scared to just let him run away dont try and keep him there - has a safe place in garage that he runs to, let him come back out of his own accord. Adv feliway in sitting room - o has one at home so will use again. Likes a ball toy o found so is playing with that - keep on doing so. Adv dont force him outsiode at the moment as is obviously scared will make situation worse. Not sure what scared him but there is a lot of new neighboiurs and building works going on so could be any number of things. Had a good feel over today and no sore points but adv o to keep an eye out for any lameness as due to weight he is at greater risk of arthritis and this could make him attack o if sore. Carry on as is with diet and resee 5 weeks.""",other_healthy,2016-11-16 09:22:52,cat
4344,6392965,"doingok, but significantweight loss since last visit, eating more, I think I can feel a goitre on LHS. teeth quite bad, but otherwise no illnesses accordig to owners. HR 220. wondering if hyperT4 so done vaccine and a senior screen, results to owners when they arrive",vaccination,2019-07-16 18:56:13,cat
4348,1063123,"""General health fine. Active,eats well, got some weight since last time.""",vaccination,2016-01-15 15:44:31,cat
4349,4463969,"""RI/<<name>> - 1st vacc. o no concerns. indoor only cat. RCP L449260 exp 18.01.19. ce - NAD oral exam. NAD abdo palp. heart/lungs clear. NAD CE.  rv 3-4wk for 2nd vacc.""",vaccination,2018-05-02 14:20:30,cat
4350,4238325,"""SUSPECTED LYMPHOMA. o reports BAR, DUDE - eating really well, has V twice but otherwise fine. CE: GHC fine - has gained weight. Depo given today - advised again in 6wks and continue to watch weight. Next appointment in 6 weeks.""",other_unwell,2018-02-21 10:51:52,cat
4354,5262519,"Checks over v well, O suspects is coming in to season again. Mild tartar. M/chip reads fine. BCS 4/9. Plans to Spay in New Year. Qtd £75",other_healthy,2018-10-27 14:33:59,cat
4359,2355558,"""ACP 0.06ml/Vetergesic 0.27ml. Metacam cat 0.41ml. propofol induction/Iso maintenance. Scale and polish teeth. Extract LU canine as fractured at gum line/ Extract RL carnassial/ suture gums with Monocryl antibacterial. Clip nails ( <<identifier>>). Next appointment in 2 days. and 10 days""",other_healthy,2016-10-26 11:28:18,cat
4364,6489156,"Okay for booster - DuCat but as per previous notes needs to have an NSAID injection at the same time (no longer give FeLV as owners think she react worse to this - ie. without NSAID is lethargic for 48 hours afterwards) - 0.29ml Metacam Cat given (wasted on system as before). owners report doing okay at home, does have flare ups of D+ reguarly, from her history suspect IBD, owners find it impossible to keep her diet consistent as a fussy eater and also a picker, she will often go for the other cats food instead. Do put probiotics on her food which helps, currently going for 4 or so sloppy poos a day, no V+ - owners have her on a sensitivity <<identifier>> free diet - advised may need to try a hypo/anallergenic diet but ideally this only for several weeks to guage effect. owners keen to limit steroid use if possible. heart rate 170, no murmur, resp sounds clear. mucous membranes pink and moist, capillary refill time <2 secs, teeth and gums good. abdomen palpation soft and comfortable, not overly gurgly or gassy. Eyes bright, ears clean, coat condition good. body condition score 4/9 despite small size. VERY sensitive, will start foaming at the mouth even before an injection is given. Will even do this if a Frontline is applied at home. Also given HALF Milbeworm Cat in consult (wasted as forgot to charge on system)",vaccination,2019-08-05 14:15:01,cat
4366,5990406,"owner reports fine after 1st vaccination, defecating, urinating, drinking, eating all ok for him and does appear to be doing a little better. transitioning over onto new diet well. on cx heart rate 200, Skin, Teeth, Abdomen, Range of movement, Weight, Heart, Eyes, Ears, Lungs. All checked. booster 1 year",vaccination,2019-04-16 09:23:14,cat
4370,1728139,"""<<identifier>> - check up following right ear otitis. owner thinks started with a fight? clear to tm, no erythema / masses / mites. cleaned with cotton bod but just small amt dark wax remains. advise clean as and when required with cleanaural in hand. otherwise well, cut out sardine treats as getting a bit podgy belly. body condition score 6/9. stick to normal cat food only.""",pruritus,2016-06-11 09:52:26,cat
4371,2242904,"""All fine, fit and well, still cross, but not as bad as last time apparently!.""",vaccination,2016-10-01 09:10:16,cat
4374,6170708,"RECHECK LAMENESS/ATAXIA.  OR 80% improvement with clindamycin course for 3 weeks and stayed much the same for a few weeks thereafter. hasnot been on meloxaid for a month or so now.  OR yesterday couldnt stand up , front leg involvement as couldnt place LF?, since yesterday some improvement.  now just worse on HLS. DUDE-ok. V+/D+-ve. C/S -ve NB o mentioned <<brand name or identifier>> occ passes f+ in house every 2 weeks randomally (explained possible incontinence developing vs other?).  C/E. Ataxic on gait assessment , swaying gait HLS, no placing deficits of FL/HLS noted.  muscle wastage of both HLS.  reduced Anal tone today.  plrs WNL. CRT 2s mmp +m. thoracic ausc grade 2/6 systolic murmur PMI LHS novel. abdo palp NAD. femoral pulses WNL. weight stable. T 38.0. Plan: expxlained difficult to know inciting cause but feelimaging needed at this stage, O made decision not wanting further ix. explained have trialled clinadmycin (re toxo / discosponlytitis etc) but feel not had compelte resolution- nonpyrexic today and otherwise well concern re repat anitbiotic but could try logner (4-8 week course) of antibiotics. opt to re start meloxaid and monitor for improvement other option woudl be steriods but dicussed concern if infectious cause. if forelimb involvemtn at home feel progressive disease, need to consider QOL at this stage OK but if deteriorates O aware PTS maybe req.",other_unwell,2019-05-29 17:31:46,cat
4378,4950015,"""Re-examine Eye. Right eye - almost no fluorescin uptake, good blood vessel coverage, STT 21mm. Owner reports is sore, has meloxaid cover, advise continue as present and see after weekend.""",other_unwell,2018-08-24 08:36:08,cat
4379,5427331,"Weighed today for flea treatment, not due wormer yet as only wormed last month. Booked appt for 4 weeks.",other_healthy,2018-12-03 10:21:24,cat
4383,6719330,. bilateral carpal hypeflexion noticed a few months ago O thinks getting worse. occasion lameness possible both legs.  still active and goes out to the toilet but has slowed down. also has bilateral elbow OA. disc options. O declined any surgery like arthrodesis. disc weight as obese O reluctant to change anything reg diet as diabetes v stable- spoke to <<identifier>> and 10% cut would be absolutely fine.  also advise short course of nsaids mainly for the elbows as their are sore and monitor response. if Meloxaid helps carry on long term advise on side effects. advise weight check in 2 months,other_unwell,2019-09-24 09:53:26,cat
4387,5381653,"<<name>> vitbee and restart vaccs. No V+. eating really well. Drinking normal but he does empty his bowl, have wet food and have some water outside too. Previously bloods showed everything is fine but the kidneys were high normal, possibly early CKD. Cat has also stopped grooming itself effectively. Cx. BAR. Significant halitosis, no gingivitis and only mild staining on a canine. Abd WNL. HR 180bpm. Tx: vaccs and vitbee. Plan: 2nd vaccination in 3-4 weeks. Next appointment in 3 weeks. 2nd vaccination for restart",vaccination,2018-11-22 10:54:40,cat
4388,5385124,"3.5kg - du/felv (2). no problems reported. DUDE normally.  no vomiting/diarrohea no cough/sneeze.  on examination BAR. eyes, ears, teeth good. chest NAD. abdomen NAD.  coat and nails fine. booster given.",vaccination,2018-11-22 18:08:16,cat
4391,5622245,Came in last nuight and couldnt walk on paw. is swollen. is in pain. Ate a little bit last night.,trauma,2019-01-21 09:20:01,cat
4395,5906166,VACCS/FLEA TX/WORMERS: **12m supply stronghold plus authorised**. FELV 6WLM02 DUCAT A043A02. EXAM: BCS 4.5. Hr=160bpm. purring+++. abdomen NAD. teeth very good. in great condition and THE best flirt - very affectionate girl. VERY!!! I.AM.IN.LOVE!!!.,vaccination,2019-03-26 17:57:48,cat
4404,5727189,"I was asked to call owner to discuss catching urine. . too stressed at home. not able to collect. Adviced to bring her over to attempt another cysto. make sure experianced vet on/ call reception for an appointment 1st = called landline/ mobile= anwsering machines so left messege.  CAN COME IN EVENING FOR CYSTO, BOOK APPT!! WITH EXPERIENCED VET PLEASE",other_healthy,2019-02-13 13:16:15,cat
4408,2232518,"""long chat regarding inappropriate urination and defaecation in house. misses litter tray with F+, owner coping. frequent urination in house, owner struggling to cope with this. massive weight gain since steroids. behavioural component. urine free catch, turbid (difficult to handle, grumpy). SG off scale, blood neg. smells fishy. spin down, cellular, WBC and bacteria. advise 2 weeks abx. owner going away on sat 8th october. advise we can hosp for meds/supervision &#163;15 per night. will also be opportunity to obtain urine sample for cysto and C&amp;S at end of treatment. will need to be U/S guided. also advise reduce prednisolone to every other day. ongoing, possible prozac liquid for behavioural component. euthanasia is being considered. Next appointment in 1 week. tel report 1 week""",other_unwell,2016-09-29 11:13:15,cat
4410,4713926,"""Microchip implant. Checked no chip prior to implant""",other_healthy,2018-07-09 10:41:14,cat
